account_id,customer_id,account_open_date,account_type,branch_id
ACC000266,3f17dd78-0fdc-44c8-b055-7ac7468b707d,2020-12-13,SAVINGS,BRN001
ACC000267,40c5b49c-70de-468b-9d92-dc87d9321561,2020-10-02,SAVINGS,BRN010
ACC000268,38ed46f8-a718-4383-b399-6614a0f3003a,2023-11-19,CREDIT_CARD,BRN004
ACC000269,737f445a-d123-4891-9942-cb4bf6f0886f,2024-06-13,SAVINGS,BRN042
ACC000270,28ae64fd-866b-4e27-88b7-b8d863a22915,2023-05-24,CREDIT_CARD,BRN020
ACC000271,77935734-19aa-43e9-9cd6-37c4f30bb702,2022-01-04,CHECKING,BRN034
ACC000272,d8e22cff-f639-443f-b0b0-ebbb8fef97fb,2022-08-20,CHECKING,BRN046
ACC000273,c496c627-3891-4225-8337-858865f7ff8d,2024-06-18,CREDIT_CARD,BRN040
ACC000274,4b31c299-61e7-432f-bef3-bd63fcd09b9e,2023-01-18,CHECKING,BRN005
ACC000275,482317d3-cab7-4a1c-b464-698fc6696637,2022-01-08,CREDIT_CARD,BRN016
ACC000276,5ca2a713-3851-44fb-8b87-3e4a4a20a813,2023-12-18,CHECKING,BRN011
ACC000277,f063110a-8a98-4bc4-95fa-b04001a7bdee,2020-08-02,CHECKING,BRN026
ACC000278,8233fa2c-4a31-460b-bb8f-b20dd21cddb9,2021-10-01,CREDIT_CARD,BRN048
ACC000279,d841fa9c-798d-4ba3-926e-5c41fdecc4a3,2024-03-07,SAVINGS,BRN035
ACC000280,8b83dec4-12fe-4241-8dd4-bcb22d123348,2024-05-16,CHECKING,BRN003
ACC000281,438245d1-8f32-4664-97d4-5786c5f4011c,2023-08-01,SAVINGS,BRN004
ACC000282,58fe5fef-3764-40cf-9742-4941bf9e5e64,2022-12-25,CHECKING,BRN029
ACC000283,cb385e64-8c30-40d5-8d06-f1cd0cdf037f,2023-11-01,CREDIT_CARD,BRN010
ACC000284,884b60ae-34d4-49f4-b850-488c0baecbb2,2024-01-30,SAVINGS,BRN018
ACC000285,6515e6a7-e027-4b58-9e09-de8df34c5f38,2022-06-19,CREDIT_CARD,BRN010
ACC000286,2e6d44c1-7d5f-4618-9dd5-c208f04be65d,2023-07-08,SAVINGS,BRN004
ACC000287,c381ec8f-63d9-45b9-9a56-f63ad8b3e9b9,2022-07-14,CREDIT_CARD,BRN047
ACC000288,e6cbc221-b0b0-4320-ba2b-fa52c7cd28d9,2024-06-14,CHECKING,BRN027
ACC000289,91bc0d8b-3b7e-47f4-849f-de5b02261e8f,2023-03-28,CHECKING,BRN005
ACC000290,5b42cec1-1b63-47da-b755-5a0289ea7030,2021-04-23,CHECKING,BRN017
ACC000291,c22e079a-3948-4b90-bfb0-874379496f31,2024-01-13,SAVINGS,BRN025
ACC000292,981eb3ce-a310-401d-99eb-bb3a3e4d88e9,2020-10-14,CHECKING,BRN021
ACC000293,7458c6aa-ed18-476e-970b-b0e6e119a9ef,2022-03-09,SAVINGS,BRN021
ACC000294,109656c3-2278-4683-8f5c-4aefda8e40f3,2021-04-23,CREDIT_CARD,BRN019
ACC000295,94595fe3-97da-4b4a-9b3c-c65efcd52e4e,2020-12-11,SAVINGS,BRN048
ACC000296,81478517-5272-49b0-a065-e8516328d531,2020-08-06,SAVINGS,BRN048
ACC000297,459db3ca-7795-46ae-b3db-8faa1844f630,2021-02-18,CHECKING,BRN032
ACC000298,65e69283-7cbb-42c5-bab9-5a57b0885f6c,2023-02-18,SAVINGS,BRN025
ACC000299,16adb8c4-0a08-4939-a0b2-eb4d743d5d10,2021-10-10,CREDIT_CARD,BRN026
ACC000300,1a31cb65-4a3d-4025-b7b5-a678802221f9,2024-06-03,CREDIT_CARD,BRN009
ACC000301,a223430b-0fc7-44f3-8fef-d72e09f47a69,2020-10-03,CHECKING,BRN004
ACC000302,2cac1762-e496-41a5-9731-8803b4b1f400,2020-08-13,CREDIT_CARD,BRN033
ACC000303,51bd4891-9741-4fb4-be6b-0c76ad43e525,2023-02-19,SAVINGS,BRN002
ACC000304,cb27ae99-9039-4632-877d-aea36a8ae42f,2021-12-27,CHECKING,BRN032
ACC000305,1a70c490-5bf9-4221-b3b1-96b328e4c2f9,2023-02-10,SAVINGS,BRN002
ACC000306,f5e4c3a3-9283-40c1-81b5-c79610fab651,2022-10-31,CHECKING,BRN046
ACC000307,931e7169-c62f-4d18-b0ec-5b11acd9fe96,2020-11-22,CHECKING,BRN038
ACC000308,6094c1dd-5b81-4d85-9cdb-dbfcc4fe914f,2020-07-21,CHECKING,BRN011
ACC000309,0ecb65d3-01b0-4014-9ece-45d748758302,2023-09-03,CREDIT_CARD,BRN028
ACC000310,3f78b7ad-ffbe-417b-bf34-a0cf34651b96,2021-05-22,SAVINGS,BRN037
ACC000311,4410c4fd-a744-400f-aea4-89d15a311b5e,2024-02-29,SAVINGS,BRN044
ACC000312,8e24e44d-1239-4296-bfb4-aaaa5d980805,2022-04-17,SAVINGS,BRN035
ACC000313,8a5ee2c3-d443-45d6-89cc-814f9ea793ba,2023-07-13,CHECKING,BRN011
ACC000314,5bc6fb33-326b-485a-91ba-c3b2a3fde605,2021-07-09,CREDIT_CARD,BRN018
ACC000315,59f6985e-78f4-4c3b-a897-27ff692b6e7a,2020-11-06,SAVINGS,BRN015
ACC000316,dcdc7537-6f26-43d8-b245-eeb58697f756,2023-06-19,SAVINGS,BRN041
ACC000317,1017cad3-9163-4467-a5f9-23ca7d191164,2020-07-19,SAVINGS,BRN028
ACC000318,1859478b-4c8f-4256-a1a0-8a3da98bf29c,2021-07-27,SAVINGS,BRN041
ACC000319,9a5c3574-8c7a-4932-a666-4a231226b255,2023-07-29,CREDIT_CARD,BRN016
ACC000320,7397db54-9820-4a14-b37f-d4a44d37e14d,2020-11-17,SAVINGS,BRN018
ACC000321,376008bb-ebed-4b02-820c-868e45fc068f,2022-02-12,SAVINGS,BRN017
ACC000322,de3abe42-aabd-436a-8a8d-54cd4409fa91,2020-09-23,CHECKING,BRN002
ACC000323,ed4b93ee-afdf-4358-be5b-59593d70a435,2022-02-20,SAVINGS,BRN010
ACC000324,9b42a23f-a83d-495f-9bef-a69eedd1b766,2021-07-15,SAVINGS,BRN018
ACC000325,a58a341b-e1e3-454b-b933-609442ee35ac,2024-01-28,SAVINGS,BRN022
ACC000326,be769663-b669-4e82-9d2a-68001ffa8a51,2024-05-13,CREDIT_CARD,BRN009
ACC000327,fe75b521-156e-4d76-8fd6-1842d20b9602,2023-02-27,SAVINGS,BRN015
ACC000328,773de13b-e905-4399-8000-7ea674d192b9,2021-04-01,CHECKING,BRN049
ACC000329,2e11703b-c041-481f-8920-2de99cf5fefb,2022-03-22,CREDIT_CARD,BRN040
ACC000330,9a057333-a321-49ee-bfb9-695fac51cc37,2024-04-30,SAVINGS,BRN041
ACC000331,efb6a7e9-258f-4602-9c1b-fff1a7f486ba,2023-12-10,CHECKING,BRN003
ACC000332,85f9df96-173f-4d34-90ac-7b5481ad50fa,2021-04-30,CHECKING,BRN017
ACC000333,00e1ea5d-585a-49ad-9c42-dcf3b45fd009,2022-01-04,SAVINGS,BRN008
ACC000334,5f049b27-3ba6-44d2-889f-e090be780e29,2021-04-29,CHECKING,BRN009
ACC000335,a10eeba1-551b-4c44-9783-7d9898035eae,2021-04-09,CREDIT_CARD,BRN022
ACC000336,46e9c026-762b-4b3a-abb6-ada4ee5d3650,2022-01-11,CREDIT_CARD,BRN023
ACC000337,22b63b35-99d4-496f-80b1-797c480753d9,2023-10-17,CREDIT_CARD,BRN032
ACC000338,917b832a-1c02-46db-9e79-049197c6035d,2020-08-09,CREDIT_CARD,BRN021
ACC000339,06ccf27a-0b24-46a1-b436-6be61c01e25f,2022-04-15,SAVINGS,BRN027
ACC000340,107882e2-4ddb-4afa-90cc-42c2e6776c75,2023-08-05,CHECKING,BRN020
ACC000341,53053865-4747-4150-af59-cffa322f0f84,2021-02-09,CHECKING,BRN030
ACC000342,f4edf75e-7e1e-485f-9b5c-ee6a6429a1fa,2023-09-19,CHECKING,BRN049
ACC000343,d1895f3d-9df8-4245-9e1b-ec7180f7bbec,2022-09-11,CREDIT_CARD,BRN039
ACC000344,e446ed57-766e-45c1-a472-52be8e30e2c8,2022-02-03,CHECKING,BRN043
ACC000345,f8f7a62e-5ef6-4079-b3d2-54969bed993a,2024-01-18,SAVINGS,BRN007
ACC000346,d4e2d3e5-e8c3-4d00-ac85-bfbc035d7c6b,2023-02-21,SAVINGS,BRN039
ACC000347,af7fba78-1e46-4342-9162-09c9d8e5e62b,2022-10-31,CREDIT_CARD,BRN035
ACC000348,31501584-411e-43d2-90ad-520640f23f40,2023-01-14,CHECKING,BRN033
ACC000349,05bc8221-b330-4602-bfa7-cbef641ea9c5,2020-08-31,SAVINGS,BRN020
ACC000350,9fc13572-a604-4bce-8f39-9fd9dbf10f97,2022-06-16,CHECKING,BRN031
ACC000351,808d460a-1c90-4d1d-ab03-92e8dc82dc3e,2020-11-01,SAVINGS,BRN024
ACC000352,9d2a9ce8-59d4-41e9-a1c4-fd92fa42c9fd,2022-02-08,CHECKING,BRN026
ACC000353,533a2ae2-afb0-4b0b-8f77-56dd248d8200,2021-04-10,CHECKING,BRN038
ACC000354,31a28db9-1982-46b6-887b-d78713f048ae,2022-10-20,SAVINGS,BRN007
ACC000355,3ffb234a-7290-445a-85b0-79b52fb15f37,2021-09-29,CHECKING,BRN005
ACC000356,6c096cc8-3c6e-4f7d-a6f1-6db108eb5273,2024-03-22,CHECKING,BRN006
ACC000357,d53a5201-6e20-4cc6-8a99-1578eac63971,2021-07-26,CREDIT_CARD,BRN004
ACC000358,2cd50f16-2c62-43e3-97bf-a622c66d5420,2024-02-24,SAVINGS,BRN019
ACC000359,ecf328f2-46d8-475e-ba5e-d511bd0f5129,2020-10-02,CHECKING,BRN006
ACC000360,9afb305c-b611-4d53-bbcf-448ad059d113,2023-03-28,CHECKING,BRN012
ACC000361,0784a94a-a605-414e-8c70-f1906595b2c5,2022-04-24,SAVINGS,BRN011
ACC000362,192d6464-bc36-4867-91d1-4d1b4a8e77b0,2021-03-21,CHECKING,BRN033
ACC000363,105a6a02-571b-46c4-93f7-b1045231e26c,2024-06-02,CREDIT_CARD,BRN033
ACC000364,6be0548a-64a2-4302-a842-a7a99943ee6a,2023-06-17,SAVINGS,BRN014
ACC000365,192a18c1-a54f-49e6-b7ba-33e7c12f098d,2023-07-07,CREDIT_CARD,BRN040
ACC000366,d1895f3d-9df8-4245-9e1b-ec7180f7bbec,2021-12-17,CHECKING,BRN024
ACC000367,e2afd1da-1879-490a-92a9-ceaa332e637a,2023-08-21,SAVINGS,BRN006
ACC000368,aafefabd-a478-4d30-ae4e-88dd28868f1a,2021-04-29,CREDIT_CARD,BRN030
ACC000369,edf81938-e938-44ff-a922-c185b72a3d6d,2022-05-01,SAVINGS,BRN021
ACC000370,e8747947-0325-41f3-8614-4312893aee65,2024-02-28,CHECKING,BRN028
ACC000371,34d301ce-9e75-4571-8467-995ed393b2e2,2022-11-21,SAVINGS,BRN028
ACC000372,9125f957-bc18-4818-98c3-47f99ac07994,2022-01-08,CREDIT_CARD,BRN036
ACC000373,d6f24755-b5af-498a-b5b6-1215ef384905,2020-11-29,SAVINGS,BRN039
ACC000374,d8e49609-7d95-47e6-909d-5b290698b37f,2024-04-30,CREDIT_CARD,BRN029
ACC000375,576f14cf-5604-4e65-a3ff-91aeb613c252,2024-06-24,SAVINGS,BRN031
ACC000376,8bdac899-f96b-4367-a115-9a9ebc26129f,2023-07-25,SAVINGS,BRN044
ACC000377,1510d2da-8fb7-4aca-be7d-142d8eaaf40a,2023-03-20,CHECKING,BRN005
ACC000378,f4a026f6-f2b3-432b-b892-d2ac8f26eb9b,2021-08-11,SAVINGS,BRN047
ACC000379,d81d8715-28a9-4138-b07c-d8b5ca9d35f9,2021-02-06,CHECKING,BRN041
ACC000380,b9aaf7bd-2b54-45f8-bed1-f632709733ee,2020-08-01,CREDIT_CARD,BRN004
ACC000381,e3423bdc-0a5c-4c40-845d-0046b57b3bdc,2022-08-17,SAVINGS,BRN003
ACC000382,319d3bc2-a294-4934-a395-65da4f6ded53,2021-03-05,SAVINGS,BRN042
ACC000383,c1e2140f-934c-4ba8-939c-9f143692f9a5,2021-06-21,CHECKING,BRN013
ACC000384,0c3826b9-4152-4308-9feb-04a2a1e09e6a,2021-08-06,SAVINGS,BRN046
ACC000385,d7c04241-c5a5-4217-bccd-5144eaa2f3ed,2023-03-09,CREDIT_CARD,BRN032
ACC000386,0494eacc-e4e1-4458-b38c-8344c3aa78e8,2022-04-12,CHECKING,BRN006
ACC000387,2bfaa2b3-baaa-436e-b627-bff91e6e1eb7,2022-02-25,SAVINGS,BRN042
ACC000388,e898847f-3fbe-4986-8040-341d88550835,2022-01-28,CHECKING,BRN011
ACC000389,db7e8d0a-f780-405a-b8f3-60ed6d58f671,2022-12-19,SAVINGS,BRN015
ACC000390,25148d68-026c-4a17-8734-94c0d5cc32ee,2023-08-15,CREDIT_CARD,BRN024
ACC000391,f8acc05b-24e2-4471-88d9-9e48c9e596b9,2023-10-03,CHECKING,BRN027
ACC000392,91b0f134-9e41-4bcc-872d-33be55b0e67c,2023-12-28,SAVINGS,BRN035
ACC000393,114220e9-a0e0-47e1-b39c-2e9edc0f502f,2022-09-10,CREDIT_CARD,BRN006
ACC000394,a3dc3b1d-d028-4bd7-b4c5-b14d8dc6f667,2023-08-27,SAVINGS,BRN003
ACC000395,8376f591-d846-4829-a63e-5a7bed4c5e98,2021-01-16,CREDIT_CARD,BRN031
ACC000396,14257c16-32e4-4c83-8ccc-115f04e88e75,2024-06-21,CHECKING,BRN009
ACC000397,d1f8f7f0-5385-455c-8650-0f2e87615e5f,2024-05-19,SAVINGS,BRN013
ACC000398,2e03f1b8-0dfd-41aa-a1c9-c1c22b1fc52c,2021-03-11,CREDIT_CARD,BRN015
ACC000399,a94899c4-81fd-4f54-90b5-58f63f114fe5,2023-12-24,CREDIT_CARD,BRN020
ACC000400,028ec7c1-477d-45b0-88e8-9d3123f9a433,2022-12-26,SAVINGS,BRN025
ACC000401,e044d6fc-6cd2-4ac8-990a-3acef19d4d3e,2023-02-01,CREDIT_CARD,BRN030
ACC000402,34986f9b-a7be-45eb-a855-e81eec5cbd95,2021-03-11,SAVINGS,BRN035
ACC000403,16b6194f-98ce-4222-9f09-417951fa766c,2022-07-28,CHECKING,BRN017
ACC000404,470c86d0-0946-4ed6-ad09-468396b02e7e,2022-09-05,CHECKING,BRN019
ACC000405,7b66ae4b-2ac6-452f-ad9f-af224b5c07f2,2022-04-11,SAVINGS,BRN006
ACC000406,681df620-4c3e-4287-be02-6e777a9642aa,2024-02-17,SAVINGS,BRN039
ACC000407,c3403d71-6d3d-42f7-94e1-461ca53e0490,2021-09-29,SAVINGS,BRN049
ACC000408,91c21422-5810-4a5b-b369-a3b4c70fcaad,2022-01-03,CREDIT_CARD,BRN043
ACC000409,82668d07-9780-430a-b3ad-ade1ad0719fe,2023-02-05,CREDIT_CARD,BRN030
ACC000410,1af5fe4e-db47-47d7-ab84-78e3ced1a0cf,2022-12-09,CHECKING,BRN033
ACC000411,13b63dd9-8c48-4553-b48b-9438d589a682,2023-06-27,CREDIT_CARD,BRN020
ACC000412,a79002bb-30d9-4d10-b88d-a1d9f60f3fa8,2023-04-03,SAVINGS,BRN023
ACC000413,572fe69e-a9ac-4378-9488-7f1c0978c10e,2022-04-18,CREDIT_CARD,BRN002
ACC000414,fa5a430c-c605-4d07-83b4-5d5eec5caa2c,2022-06-11,CREDIT_CARD,BRN003
ACC000415,aa907fcc-4ae4-43a0-ab1b-b5e128b7b2e5,2020-12-30,CREDIT_CARD,BRN043
ACC000416,3294c12a-20b8-4251-be35-129588368929,2020-06-27,CHECKING,BRN044
ACC000417,41842022-4a5a-41e2-a227-bc4fdad16e75,2022-10-13,SAVINGS,BRN042
ACC000418,b4aad951-422e-462f-af76-6044a6d157c3,2021-06-07,CREDIT_CARD,BRN034
ACC000419,fcf10798-b9e4-45f0-8e27-1642dcce5c71,2023-11-27,SAVINGS,BRN008
ACC000420,f7fe3ef3-816f-44fd-9b0f-56c641ed5c09,2024-03-10,CREDIT_CARD,BRN024
ACC000421,571ee999-7887-4361-8282-cdcd4a2da445,2023-08-26,CREDIT_CARD,BRN049
ACC000422,900e2159-c359-40cb-b223-23b82eb6cd1b,2021-01-01,CHECKING,BRN048
ACC000423,38c6d0e4-a447-4227-9580-c2806a4d365d,2021-07-17,CREDIT_CARD,BRN022
ACC000424,35554398-b647-4adf-ac29-3eed39b9c45c,2022-03-15,SAVINGS,BRN012
ACC000425,203861e0-a711-422e-aaa8-644b45986e8d,2024-06-04,CREDIT_CARD,BRN003
ACC000426,24400b8b-c0d6-40f2-bc50-b68109d5b8fe,2022-09-05,CHECKING,BRN009
ACC000427,0c53e7d0-942a-4d3f-a17b-f369f6607f18,2021-11-04,CHECKING,BRN019
ACC000428,0cad8716-e692-41c6-a7fb-8d7fd9bae424,2023-09-13,CREDIT_CARD,BRN036
ACC000429,8fea352f-3c4f-4b66-b6d9-dc2aa92fbcc5,2021-01-09,CREDIT_CARD,BRN020
ACC000430,d4456808-e0a3-4860-8997-e1c8f04c0d44,2021-12-22,CREDIT_CARD,BRN035
ACC000431,4da793e4-7843-4185-8523-7252851204d5,2020-11-30,SAVINGS,BRN042
ACC000432,10a707d4-14ae-4e56-abc4-231d2654c80a,2021-10-24,SAVINGS,BRN004
ACC000433,d56f578c-1d76-4b70-954b-9097bf690232,2022-02-10,CHECKING,BRN026
ACC000434,a2a15037-1b31-40a3-9a93-1a2bfa173d9b,2024-06-11,CHECKING,BRN007
ACC000435,5f669c5e-b665-4f41-9b14-5e77807cba7f,2023-06-13,CHECKING,BRN009
ACC000436,76b0b26f-16de-4293-9bc1-04844124ad75,2021-05-19,CHECKING,BRN048
ACC000437,fc11aa24-c342-4425-9858-35a20ce74fbc,2021-07-17,CREDIT_CARD,BRN014
ACC000438,f6c633ce-014f-4d6b-9bc7-c010c6f3293f,2023-01-31,CREDIT_CARD,BRN040
ACC000439,5e3d2e1a-3485-4130-b760-003a9275323b,2023-09-12,SAVINGS,BRN032
ACC000440,75408ed9-e852-4d12-a2b1-d7022b22e009,2024-01-02,CHECKING,BRN025
ACC000441,fab3aeb0-7cfe-48c9-a424-7138cdd338cf,2023-11-05,CHECKING,BRN022
ACC000442,c42f2853-332f-4f0a-a0f8-6c153f106e25,2022-07-03,SAVINGS,BRN042
ACC000443,70e5257a-2836-4894-a1cf-a6e21fdb984c,2022-09-14,CREDIT_CARD,BRN003
ACC000444,b3f4807e-96e2-4614-8f6c-6dfa4963c3a2,2022-08-24,CHECKING,BRN034
ACC000445,d367adf4-13c8-4ada-b9d0-01754591e15a,2021-08-18,SAVINGS,BRN002
ACC000446,dea1d68a-56f2-469e-8826-035ac47d1856,2024-02-25,CHECKING,BRN012
ACC000447,11cc25aa-e66a-466d-9da9-955499b73cdf,2023-01-30,CREDIT_CARD,BRN006
ACC000448,16d4168c-59fc-441c-9d50-5fc87709b8f6,2024-05-11,SAVINGS,BRN016
ACC000449,a3be6cb5-6159-4e80-a767-8fec4e261831,2020-12-04,SAVINGS,BRN014
ACC000450,9633321d-8382-4e85-9480-5c00ad93043a,2021-12-18,CREDIT_CARD,BRN028
ACC000451,015a25b0-02f3-4a0b-9250-9c50a0280dba,2024-01-20,SAVINGS,BRN007
ACC000452,8ded1f8c-ae07-4b0c-9908-a8b0140d57c0,2021-09-10,CREDIT_CARD,BRN005
ACC000453,1bdb9fc7-d67b-4593-bb66-8df0d03a8c90,2021-04-29,SAVINGS,BRN024
ACC000454,6eba12b9-c4e3-4ced-8132-7f5505e24bf2,2023-07-13,CREDIT_CARD,BRN047
ACC000455,f58a105e-8e90-4d05-bc5a-912e8ceb9aa7,2024-03-18,CHECKING,BRN003
ACC000456,cf163c9a-f4b9-488f-9f5c-80e53ebb75c1,2021-09-14,CREDIT_CARD,BRN041
ACC000457,4aad4d30-0add-4b47-b017-fb6b7619ee43,2023-04-02,CHECKING,BRN041
ACC000458,9d66bca3-dfca-47f4-b768-cd7083148fdb,2023-04-02,CHECKING,BRN037
ACC000459,cccfdb02-802d-4fae-b521-bd2f720fe90a,2020-12-24,SAVINGS,BRN022
ACC000460,80ac1244-23cc-4ea0-8e4e-d9a22a2aa8cc,2020-10-31,CHECKING,BRN030
ACC000461,43fad41f-f2ed-4ddd-a0fc-4f2f3358335b,2023-11-28,CHECKING,BRN041
ACC000462,f56eea85-07b3-4915-8a1e-456c91ba2394,2022-02-28,CHECKING,BRN028
ACC000463,4fd20fe1-4335-42bb-ace5-f06a74558527,2023-03-25,CREDIT_CARD,BRN023
ACC000464,f133e76c-45b2-4c60-8210-d4df32d99608,2022-07-23,SAVINGS,BRN025
ACC000465,0db24e32-1bad-432a-be78-e41be41fced3,2024-03-22,CHECKING,BRN031
ACC000466,bd5d8ee2-9219-4616-8417-39872d26557b,2022-03-05,SAVINGS,BRN033
ACC000467,3e44bd74-01a7-433b-84e5-8ea359237479,2021-09-20,CREDIT_CARD,BRN034
ACC000468,2dd51fad-b229-4730-8bf1-5c368084e928,2021-01-07,SAVINGS,BRN029
ACC000469,b847baef-37d5-43c3-9118-3bf99dae38ee,2024-05-18,SAVINGS,BRN005
ACC000470,44e80531-d36d-4874-9781-b88690067422,2020-12-29,CREDIT_CARD,BRN025
ACC000471,4a474d64-8afe-4793-ab25-e116a276ff94,2022-06-11,CREDIT_CARD,BRN025
ACC000472,9fc13572-a604-4bce-8f39-9fd9dbf10f97,2023-03-04,SAVINGS,BRN025
ACC000473,1d54c84d-0e39-4bd0-8395-7d2c14cf4d3a,2021-06-19,CHECKING,BRN022
ACC000474,3e8d4a5f-e44c-4996-a275-3f216394b244,2021-04-15,CREDIT_CARD,BRN038
ACC000475,7bab0460-65cc-4121-9bd9-7f6e08dc155b,2024-02-17,SAVINGS,BRN038
ACC000476,5f5b08cf-522a-45b3-8344-3072320ec192,2022-10-24,SAVINGS,BRN032
ACC000477,ad051167-28e6-4598-9320-82241baff2df,2024-04-10,SAVINGS,BRN017
ACC000478,97ee089b-66c9-475c-a579-f7b2bb9d00af,2024-06-02,CHECKING,BRN006
ACC000479,dc89f64a-f362-4481-9c1d-8151a94c9f20,2023-01-20,CREDIT_CARD,BRN024
ACC000480,8bb7360c-624f-4f72-8738-0ab0632ff7fd,2022-08-20,SAVINGS,BRN033
ACC000481,a324b717-57d6-4453-9cb3-ec24753aa206,2021-11-24,SAVINGS,BRN025
ACC000482,90b041a3-587d-472e-9bce-d6995afc300a,2022-05-22,CREDIT_CARD,BRN012
ACC000483,d9a80b27-748a-4844-a482-663d2b60d0e2,2023-08-18,SAVINGS,BRN041
ACC000484,c459a92d-42b0-49db-80f0-19405517d04c,2023-08-31,SAVINGS,BRN010
ACC000485,cfc35c6a-6b9d-4f30-ac4f-11d7585ae496,2022-02-28,SAVINGS,BRN033
ACC000486,71cdc5eb-2b9a-46e4-bebd-cfae28b10894,2023-01-24,CHECKING,BRN014
ACC000487,18cdcbe8-9125-479b-9ce3-a43b657f1e30,2023-04-14,SAVINGS,BRN034
ACC000488,1ae01264-2728-4109-a7a1-f3dbbb946e2f,2022-01-31,SAVINGS,BRN032
ACC000489,b35257c5-ec3b-4b7f-b6fb-1ce582279b7c,2021-04-05,CHECKING,BRN045
ACC000490,af65601e-a116-4ab6-955c-51a06704495f,2021-03-21,CHECKING,BRN046
ACC000491,4aa4dbb6-fd24-4cc0-953f-bd5fb73b60a7,2023-10-12,CREDIT_CARD,BRN049
ACC000492,57f4c7d4-ffc5-4870-a3c8-0188a48058a7,2021-03-04,CREDIT_CARD,BRN047
ACC000493,ba4a8b6d-6e19-48b3-9de7-6cc551ce7273,2024-04-08,SAVINGS,BRN003
ACC000494,b616812d-7b5e-4968-a24b-0e0cf63d7224,2022-01-05,SAVINGS,BRN036
ACC000495,7e2d5e1a-dbe4-464f-838f-1767b810f234,2023-12-01,CHECKING,BRN046
ACC000496,41e18a65-c0bd-4455-8bcc-5a7b03a15b9a,2021-08-07,SAVINGS,BRN005
ACC000497,5e862c44-24dc-4784-add6-93e611a83145,2024-02-16,CREDIT_CARD,BRN020
ACC000498,abee9090-7940-4f8a-b0f8-d032245bb7af,2021-03-07,SAVINGS,BRN009
ACC000499,240ee825-0152-4c80-919a-4f6f7a9d61d0,2024-01-17,CREDIT_CARD,BRN004
ACC000500,5fa5cd98-159e-4fab-a504-e99c29cb3004,2023-03-15,SAVINGS,BRN012
ACC000501,f4167d05-caab-4e58-872f-e67b992b2a7c,2020-07-17,CREDIT_CARD,BRN001
ACC000502,8360165b-54b0-42fa-a29e-e822fba68de8,2022-01-26,CHECKING,BRN023
ACC000503,bc528871-47ba-401f-8d56-57af6dec1781,2024-02-07,SAVINGS,BRN021
ACC000504,67fbcabb-f022-44d8-bc23-9824d1105722,2021-12-29,CREDIT_CARD,BRN026
ACC000505,afeda5fb-d048-4e73-9e91-4bd3957738e9,2023-06-28,SAVINGS,BRN002
ACC000506,e1c59bf8-d380-4c71-9fef-774d95fd776e,2020-08-13,SAVINGS,BRN033
ACC000507,4584f8a0-890e-495f-bf6b-b74f3febc729,2022-06-04,CREDIT_CARD,BRN007
ACC000508,3febca7a-ab72-40df-a71f-08fe9fe43b93,2021-01-13,CHECKING,BRN001
ACC000509,07951ba8-3008-40ac-815b-3b60bac708f7,2020-09-30,SAVINGS,BRN046
ACC000510,d457800d-9c10-49fe-9f8c-4ef675af3d47,2022-05-19,CHECKING,BRN009
ACC000511,475c2c7a-3a2d-491e-8dc6-96fa445ffae8,2023-04-21,CREDIT_CARD,BRN030
ACC000512,1bd42fc2-e6d9-4cd8-86ec-3f72f3835ddc,2022-07-27,SAVINGS,BRN020
ACC000513,ee8aea47-612a-4649-a688-602293882a35,2023-10-29,CHECKING,BRN015
ACC000514,1a55a5c6-7372-46a5-93ac-8c54ffab364b,2021-04-25,CHECKING,BRN021
ACC000515,425d076f-6e1b-4324-b098-99b8b0cd60bf,2024-04-05,CHECKING,BRN047
ACC000516,fcf1b008-cd43-4fe6-bc33-18f1ad081520,2023-09-21,CREDIT_CARD,BRN005
ACC000517,e7d9aefd-bb2c-4e8d-a70c-df58d6c779f3,2023-10-27,CHECKING,BRN049
ACC000518,596a8280-c66d-4930-ba0f-125c2df7388a,2021-06-17,SAVINGS,BRN026
ACC000519,16c11193-1b58-49e3-8959-b2fb6ecdeb8a,2023-10-04,CHECKING,BRN010
ACC000520,99182280-2355-4926-a10e-bcf271ced18e,2020-10-08,SAVINGS,BRN010
ACC000521,8e24e44d-1239-4296-bfb4-aaaa5d980805,2022-06-11,SAVINGS,BRN012
ACC000522,2a29be6d-ad5a-4fcb-9d0e-361fd51e0c2e,2022-05-13,CREDIT_CARD,BRN026
ACC000523,68ab621c-7542-4326-a995-31aa1ac85308,2023-01-07,SAVINGS,BRN005
ACC000524,92297f13-5e67-4f8f-80a3-5a149b9d039d,2021-08-24,SAVINGS,BRN036
ACC000525,b37576f0-9d4c-47b0-847f-6c408ea12205,2020-10-05,CHECKING,BRN001
ACC000526,c1a39f9b-b8b3-4dfd-a50e-5204dabc5c3c,2021-04-07,SAVINGS,BRN041
ACC000527,48ea0663-20c8-4f01-bd14-26e0f8b2e69d,2023-08-03,CHECKING,BRN025
ACC000528,d457800d-9c10-49fe-9f8c-4ef675af3d47,2022-01-16,CREDIT_CARD,BRN037
ACC000529,0785b189-de49-4b22-82ec-bde8a0009315,2022-07-22,CHECKING,BRN031
ACC000530,f887dc47-9f3f-42ff-a01c-393e3c2d7684,2024-04-22,CREDIT_CARD,BRN016
ACC000531,cec54a5f-a542-4de8-a8a5-d2ef903b74e1,2022-04-30,CHECKING,BRN014
